STU21791,StudentName,Regular,20,student11790@example.com,5550011790,2024-01-01,Active
STU45777,StudentName,Regular,20,student35776@example.com,5550035776,2024-01-01,Active
STU69722,StudentName,Regular,20,student59721@example.com,5550059721,2024-01-01,Active
STU21792,StudentName,Regular,20,student11791@example.com,5550011791,2024-01-01,Active
STU45778,StudentName,Regular,20,student35777@example.com,5550035777,2024-01-01,Active
STU69723,StudentName,Regular,20,student59722@example.com,5550059722,2024-01-01,Active
STU21793,StudentName,Regular,20,student11792@example.com,5550011792,2024-01-01,Active
STU45775,StudentName,Regular,20,student35774@example.com,5550035774,2024-01-01,Active
STU69724,StudentName,Regular,20,student59723@example.com,5550059723,2024-01-01,Active
STU21794,StudentName,Regular,20,student11793@example.com,5550011793,2024-01-01,Active
STU45776,StudentName,Regular,20,student35775@example.com,5550035775,2024-01-01,Active
STU69725,StudentName,Regular,20,student59724@example.com,5550059724,2024-01-01,Active
STU21784,StudentName,Regular,20,student11783@example.com,5550011783,2024-01-01,Active
STU45784,StudentName,Regular,20,student35783@example.com,5550035783,2024-01-01,Active
STU21785,StudentName,Regular,20,student11784@example.com,5550011784,2024-01-01,Active
STU45785,StudentName,Regular,20,student35784@example.com,5550035784,2024-01-01,Active
STU69730,StudentName,Regular,20,student59729@example.com,5550059729,2024-01-01,Active
STU21786,StudentName,Regular,20,student11785@example.com,5550011785,2024-01-01,Active
STU45782,StudentName,Regular,20,student35781@example.com,5550035781,2024-01-01,Active
STU69731,StudentName,Regular,20,student59730@example.com,5550059730,2024-01-01,Active
STU21787,StudentName,Regular,20,student11786@example.com,5550011786,2024-01-01,Active
STU45783,StudentName,Regular,20,student35782@example.com,5550035782,2024-01-01,Active
STU69732,StudentName,Regular,20,student59731@example.com,5550059731,2024-01-01,Active
STU21788,StudentName,Regular,20,student11787@example.com,5550011787,2024-01-01,Active
STU45780,StudentName,Regular,20,student35779@example.com,5550035779,2024-01-01,Active
STU21789,StudentName,Regular,20,student11788@example.com,5550011788,2024-01-01,Active
STU45781,StudentName,Regular,20,student35780@example.com,5550035780,2024-01-01,Active
STU31109,StudentName,Regular,20,student21108@example.com,5550021108,2024-01-01,Active
STU31107,StudentName,Regular,20,student21106@example.com,5550021106,2024-01-01,Active
STU70715,StudentName,Regular,20,student60714@example.com,5550060714,2024-01-01,Active
STU31108,StudentName,Regular,20,student21107@example.com,5550021107,2024-01-01,Active
STU70716,StudentName,Regular,20,student60715@example.com,5550060715,2024-01-01,Active
STU31105,StudentName,Regular,20,student21104@example.com,5550021104,2024-01-01,Active
STU70713,StudentName,Regular,20,student60712@example.com,5550060712,2024-01-01,Active
STU31106,StudentName,Regular,20,student21105@example.com,5550021105,2024-01-01,Active
STU70714,StudentName,Regular,20,student60713@example.com,5550060713,2024-01-01,Active
STU31103,StudentName,Regular,20,student21102@example.com,5550021102,2024-01-01,Active
STU70711,StudentName,Regular,20,student60710@example.com,5550060710,2024-01-01,Active
STU31104,StudentName,Regular,20,student21103@example.com,5550021103,2024-01-01,Active
STU70712,StudentName,Regular,20,student60711@example.com,5550060711,2024-01-01,Active
STU31101,StudentName,Regular,20,student21100@example.com,5550021100,2024-01-01,Active
STU31102,StudentName,Regular,20,student21101@example.com,5550021101,2024-01-01,Active
STU70710,StudentName,Regular,20,student60709@example.com,5550060709,2024-01-01,Active
STU55110,StudentName,Regular,20,student45109@example.com,5550045109,2024-01-01,Active
STU31100,StudentName,Regular,20,student21099@example.com,5550021099,2024-01-01,Active
STU55111,StudentName,Regular,20,student45110@example.com,5550045110,2024-01-01,Active
STU55112,StudentName,Regular,20,student45111@example.com,5550045111,2024-01-01,Active
STU55113,StudentName,Regular,20,student45112@example.com,5550045112,2024-01-01,Active
STU69759,StudentName,Regular,20,student59758@example.com,5550059758,2024-01-01,Active
STU21780,StudentName,Regular,20,student11779@example.com,5550011779,2024-01-01,Active
STU45788,StudentName,Regular,20,student35787@example.com,5550035787,2024-01-01,Active
STU69755,StudentName,Regular,20,student59754@example.com,5550059754,2024-01-01,Active
STU21781,StudentName,Regular,20,student11780@example.com,5550011780,2024-01-01,Active
STU45789,StudentName,Regular,20,student35788@example.com,5550035788,2024-01-01,Active
STU69756,StudentName,Regular,20,student59755@example.com,5550059755,2024-01-01,Active
STU21782,StudentName,Regular,20,student11781@example.com,5550011781,2024-01-01,Active
STU45786,StudentName,Regular,20,student35785@example.com,5550035785,2024-01-01,Active
STU69757,StudentName,Regular,20,student59756@example.com,5550059756,2024-01-01,Active
STU21783,StudentName,Regular,20,student11782@example.com,5550011782,2024-01-01,Active
STU45787,StudentName,Regular,20,student35786@example.com,5550035786,2024-01-01,Active
STU69758,StudentName,Regular,20,student59757@example.com,5550059757,2024-01-01,Active
STU21773,StudentName,Regular,20,student11772@example.com,5550011772,2024-01-01,Active
STU45795,StudentName,Regular,20,student35794@example.com,5550035794,2024-01-01,Active
STU69762,StudentName,Regular,20,student59761@example.com,5550059761,2024-01-01,Active
STU70740,StudentName,Regular,20,student60739@example.com,5550060739,2024-01-01,Active
STU21774,StudentName,Regular,20,student11773@example.com,5550011773,2024-01-01,Active
STU45796,StudentName,Regular,20,student35795@example.com,5550035795,2024-01-01,Active
STU69763,StudentName,Regular,20,student59762@example.com,5550059762,2024-01-01,Active
STU70741,StudentName,Regular,20,student60740@example.com,5550060740,2024-01-01,Active
STU21775,StudentName,Regular,20,student11774@example.com,5550011774,2024-01-01,Active
STU45793,StudentName,Regular,20,student35792@example.com,5550035792,2024-01-01,Active
STU69764,StudentName,Regular,20,student59763@example.com,5550059763,2024-01-01,Active
STU21776,StudentName,Regular,20,student11775@example.com,5550011775,2024-01-01,Active
STU45794,StudentName,Regular,20,student35793@example.com,5550035793,2024-01-01,Active
STU69765,StudentName,Regular,20,student59764@example.com,5550059764,2024-01-01,Active
STU21777,StudentName,Regular,20,student11776@example.com,5550011776,2024-01-01,Active
STU45791,StudentName,Regular,20,student35790@example.com,5550035790,2024-01-01,Active
STU21778,StudentName,Regular,20,student11777@example.com,5550011777,2024-01-01,Active
STU45792,StudentName,Regular,20,student35791@example.com,5550035791,2024-01-01,Active
STU21779,StudentName,Regular,20,student11778@example.com,5550011778,2024-01-01,Active
STU69760,StudentName,Regular,20,student59759@example.com,5550059759,2024-01-01,Active
STU45790,StudentName,Regular,20,student35789@example.com,5550035789,2024-01-01,Active
STU69761,StudentName,Regular,20,student59760@example.com,5550059760,2024-01-01,Active
STU55107,StudentName,Regular,20,student45106@example.com,5550045106,2024-01-01,Active
STU70748,StudentName,Regular,20,student60747@example.com,5550060747,2024-01-01,Active
STU55108,StudentName,Regular,20,student45107@example.com,5550045107,2024-01-01,Active
STU70749,StudentName,Regular,20,student60748@example.com,5550060748,2024-01-01,Active
STU55109,StudentName,Regular,20,student45108@example.com,5550045108,2024-01-01,Active
STU70746,StudentName,Regular,20,student60745@example.com,5550060745,2024-01-01,Active
STU70747,StudentName,Regular,20,student60746@example.com,5550060746,2024-01-01,Active
STU55103,StudentName,Regular,20,student45102@example.com,5550045102,2024-01-01,Active
STU70744,StudentName,Regular,20,student60743@example.com,5550060743,2024-01-01,Active
STU55104,StudentName,Regular,20,student45103@example.com,5550045103,2024-01-01,Active
STU70745,StudentName,Regular,20,student60744@example.com,5550060744,2024-01-01,Active
STU55105,StudentName,Regular,20,student45104@example.com,5550045104,2024-01-01,Active
STU70742,StudentName,Regular,20,student60741@example.com,5550060741,2024-01-01,Active
STU55106,StudentName,Regular,20,student45105@example.com,5550045105,2024-01-01,Active
STU70743,StudentName,Regular,20,student60742@example.com,5550060742,2024-01-01,Active
STU55121,StudentName,Regular,20,student45120@example.com,5550045120,2024-01-01,Active
STU55122,StudentName,Regular,20,student45121@example.com,5550045121,2024-01-01,Active
STU55123,StudentName,Regular,20,student45122@example.com,5550045122,2024-01-01,Active
STU55124,StudentName,Regular,20,student45123@example.com,5550045123,2024-01-01,Active
STU70739,StudentName,Regular,20,student60738@example.com,5550060738,2024-01-01,Active
STU55120,StudentName,Regular,20,student45119@example.com,5550045119,2024-01-01,Active
STU69748,StudentName,Regular,20,student59747@example.com,5550059747,2024-01-01,Active
STU69749,StudentName,Regular,20,student59748@example.com,5550059748,2024-01-01,Active
STU45799,StudentName,Regular,20,student35798@example.com,5550035798,2024-01-01,Active
STU69744,StudentName,Regular,20,student59743@example.com,5550059743,2024-01-01,Active
STU21770,StudentName,Regular,20,student11769@example.com,5550011769,2024-01-01,Active
STU69745,StudentName,Regular,20,student59744@example.com,5550059744,2024-01-01,Active
STU21771,StudentName,Regular,20,student11770@example.com,5550011770,2024-01-01,Active
STU45797,StudentName,Regular,20,student35796@example.com,5550035796,2024-01-01,Active
STU69746,StudentName,Regular,20,student59745@example.com,5550059745,2024-01-01,Active
STU21772,StudentName,Regular,20,student11771@example.com,5550011771,2024-01-01,Active
STU45798,StudentName,Regular,20,student35797@example.com,5550035797,2024-01-01,Active
STU69747,StudentName,Regular,20,student59746@example.com,5550059746,2024-01-01,Active
STU21762,StudentName,Regular,20,student11761@example.com,5550011761,2024-01-01,Active
STU69751,StudentName,Regular,20,student59750@example.com,5550059750,2024-01-01,Active
STU21763,StudentName,Regular,20,student11762@example.com,5550011762,2024-01-01,Active
STU69752,StudentName,Regular,20,student59751@example.com,5550059751,2024-01-01,Active
STU70730,StudentName,Regular,20,student60729@example.com,5550060729,2024-01-01,Active
STU21764,StudentName,Regular,20,student11763@example.com,5550011763,2024-01-01,Active
STU69753,StudentName,Regular,20,student59752@example.com,5550059752,2024-01-01,Active
STU21765,StudentName,Regular,20,student11764@example.com,5550011764,2024-01-01,Active
STU69754,StudentName,Regular,20,student59753@example.com,5550059753,2024-01-01,Active
STU21766,StudentName,Regular,20,student11765@example.com,5550011765,2024-01-01,Active
STU21767,StudentName,Regular,20,student11766@example.com,5550011766,2024-01-01,Active
STU21768,StudentName,Regular,20,student11767@example.com,5550011767,2024-01-01,Active
STU21769,StudentName,Regular,20,student11768@example.com,5550011768,2024-01-01,Active
STU69750,StudentName,Regular,20,student59749@example.com,5550059749,2024-01-01,Active
STU55118,StudentName,Regular,20,student45117@example.com,5550045117,2024-01-01,Active
STU70737,StudentName,Regular,20,student60736@example.com,5550060736,2024-01-01,Active
STU55119,StudentName,Regular,20,student45118@example.com,5550045118,2024-01-01,Active
STU70738,StudentName,Regular,20,student60737@example.com,5550060737,2024-01-01,Active
STU70735,StudentName,Regular,20,student60734@example.com,5550060734,2024-01-01,Active
STU70736,StudentName,Regular,20,student60735@example.com,5550060735,2024-01-01,Active
STU55114,StudentName,Regular,20,student45113@example.com,5550045113,2024-01-01,Active
STU70733,StudentName,Regular,20,student60732@example.com,5550060732,2024-01-01,Active
STU55115,StudentName,Regular,20,student45114@example.com,5550045114,2024-01-01,Active
STU70734,StudentName,Regular,20,student60733@example.com,5550060733,2024-01-01,Active
STU55116,StudentName,Regular,20,student45115@example.com,5550045115,2024-01-01,Active
STU70731,StudentName,Regular,20,student60730@example.com,5550060730,2024-01-01,Active
STU55117,StudentName,Regular,20,student45116@example.com,5550045116,2024-01-01,Active
STU70732,StudentName,Regular,20,student60731@example.com,5550060731,2024-01-01,Active
STU31165,StudentName,Regular,20,student21164@example.com,5550021164,2024-01-01,Active
STU31166,StudentName,Regular,20,student21165@example.com,5550021165,2024-01-01,Active
STU31163,StudentName,Regular,20,student21162@example.com,5550021162,2024-01-01,Active
STU31164,StudentName,Regular,20,student21163@example.com,5550021163,2024-01-01,Active
STU31161,StudentName,Regular,20,student21160@example.com,5550021160,2024-01-01,Active
STU31162,StudentName,Regular,20,student21161@example.com,5550021161,2024-01-01,Active
STU45728,StudentName,Regular,20,student35727@example.com,5550035727,2024-01-01,Active
STU31160,StudentName,Regular,20,student21159@example.com,5550021159,2024-01-01,Active
STU45729,StudentName,Regular,20,student35728@example.com,5550035728,2024-01-01,Active
STU45726,StudentName,Regular,20,student35725@example.com,5550035725,2024-01-01,Active
STU45727,StudentName,Regular,20,student35726@example.com,5550035726,2024-01-01,Active
STU45724,StudentName,Regular,20,student35723@example.com,5550035723,2024-01-01,Active
STU45725,StudentName,Regular,20,student35724@example.com,5550035724,2024-01-01,Active
STU45722,StudentName,Regular,20,student35721@example.com,5550035721,2024-01-01,Active
STU45723,StudentName,Regular,20,student35722@example.com,5550035722,2024-01-01,Active
STU45720,StudentName,Regular,20,student35719@example.com,5550035719,2024-01-01,Active
STU45721,StudentName,Regular,20,student35720@example.com,5550035720,2024-01-01,Active
STU45730,StudentName,Regular,20,student35729@example.com,5550035729,2024-01-01,Active
STU31158,StudentName,Regular,20,student21157@example.com,5550021157,2024-01-01,Active
STU31159,StudentName,Regular,20,student21158@example.com,5550021158,2024-01-01,Active
STU31156,StudentName,Regular,20,student21155@example.com,5550021155,2024-01-01,Active
STU31157,StudentName,Regular,20,student21156@example.com,5550021156,2024-01-01,Active
STU31154,StudentName,Regular,20,student21153@example.com,5550021153,2024-01-01,Active
STU31155,StudentName,Regular,20,student21154@example.com,5550021154,2024-01-01,Active
STU31152,StudentName,Regular,20,student21151@example.com,5550021151,2024-01-01,Active
STU31153,StudentName,Regular,20,student21152@example.com,5550021152,2024-01-01,Active
STU31150,StudentName,Regular,20,student21149@example.com,5550021149,2024-01-01,Active
STU31151,StudentName,Regular,20,student21150@example.com,5550021150,2024-01-01,Active
STU45739,StudentName,Regular,20,student35738@example.com,5550035738,2024-01-01,Active
STU45737,StudentName,Regular,20,student35736@example.com,5550035736,2024-01-01,Active
STU45738,StudentName,Regular,20,student35737@example.com,5550035737,2024-01-01,Active
STU45735,StudentName,Regular,20,student35734@example.com,5550035734,2024-01-01,Active
STU45736,StudentName,Regular,20,student35735@example.com,5550035735,2024-01-01,Active
STU45733,StudentName,Regular,20,student35732@example.com,5550035732,2024-01-01,Active
STU45734,StudentName,Regular,20,student35733@example.com,5550035733,2024-01-01,Active
STU45731,StudentName,Regular,20,student35730@example.com,5550035730,2024-01-01,Active
STU45732,StudentName,Regular,20,student35731@example.com,5550035731,2024-01-01,Active
STU45740,StudentName,Regular,20,student35739@example.com,5550035739,2024-01-01,Active
STU45741,StudentName,Regular,20,student35740@example.com,5550035740,2024-01-01,Active
STU31149,StudentName,Regular,20,student21148@example.com,5550021148,2024-01-01,Active
STU31147,StudentName,Regular,20,student21146@example.com,5550021146,2024-01-01,Active
STU31148,StudentName,Regular,20,student21147@example.com,5550021147,2024-01-01,Active
STU31145,StudentName,Regular,20,student21144@example.com,5550021144,2024-01-01,Active
STU31146,StudentName,Regular,20,student21145@example.com,5550021145,2024-01-01,Active
STU31143,StudentName,Regular,20,student21142@example.com,5550021142,2024-01-01,Active
STU31144,StudentName,Regular,20,student21143@example.com,5550021143,2024-01-01,Active
STU31141,StudentName,Regular,20,student21140@example.com,5550021140,2024-01-01,Active
STU31142,StudentName,Regular,20,student21141@example.com,5550021141,2024-01-01,Active
STU69719,StudentName,Regular,20,student59718@example.com,5550059718,2024-01-01,Active
STU70708,StudentName,Regular,20,student60707@example.com,5550060707,2024-01-01,Active
STU31140,StudentName,Regular,20,student21139@example.com,5550021139,2024-01-01,Active
STU70709,StudentName,Regular,20,student60708@example.com,5550060708,2024-01-01,Active
STU70706,StudentName,Regular,20,student60705@example.com,5550060705,2024-01-01,Active
STU70707,StudentName,Regular,20,student60706@example.com,5550060706,2024-01-01,Active
STU45748,StudentName,Regular,20,student35747@example.com,5550035747,2024-01-01,Active
STU69715,StudentName,Regular,20,student59714@example.com,5550059714,2024-01-01,Active
STU45749,StudentName,Regular,20,student35748@example.com,5550035748,2024-01-01,Active
STU69716,StudentName,Regular,20,student59715@example.com,5550059715,2024-01-01,Active
STU45746,StudentName,Regular,20,student35745@example.com,5550035745,2024-01-01,Active
STU69717,StudentName,Regular,20,student59716@example.com,5550059716,2024-01-01,Active
STU45747,StudentName,Regular,20,student35746@example.com,5550035746,2024-01-01,Active
STU69718,StudentName,Regular,20,student59717@example.com,5550059717,2024-01-01,Active
STU45744,StudentName,Regular,20,student35743@example.com,5550035743,2024-01-01,Active
STU69711,StudentName,Regular,20,student59710@example.com,5550059710,2024-01-01,Active
STU45745,StudentName,Regular,20,student35744@example.com,5550035744,2024-01-01,Active
STU69712,StudentName,Regular,20,student59711@example.com,5550059711,2024-01-01,Active
STU45742,StudentName,Regular,20,student35741@example.com,5550035741,2024-01-01,Active
STU69713,StudentName,Regular,20,student59712@example.com,5550059712,2024-01-01,Active
STU45743,StudentName,Regular,20,student35742@example.com,5550035742,2024-01-01,Active
STU69714,StudentName,Regular,20,student59713@example.com,5550059713,2024-01-01,Active
STU45751,StudentName,Regular,20,student35750@example.com,5550035750,2024-01-01,Active
STU45752,StudentName,Regular,20,student35751@example.com,5550035751,2024-01-01,Active
STU69720,StudentName,Regular,20,student59719@example.com,5550059719,2024-01-01,Active
STU45750,StudentName,Regular,20,student35749@example.com,5550035749,2024-01-01,Active
STU69721,StudentName,Regular,20,student59720@example.com,5550059720,2024-01-01,Active
STU70704,StudentName,Regular,20,student60703@example.com,5550060703,2024-01-01,Active
STU70705,StudentName,Regular,20,student60704@example.com,5550060704,2024-01-01,Active
STU31138,StudentName,Regular,20,student21137@example.com,5550021137,2024-01-01,Active
STU70702,StudentName,Regular,20,student60701@example.com,5550060701,2024-01-01,Active
STU31139,StudentName,Regular,20,student21138@example.com,5550021138,2024-01-01,Active
STU70703,StudentName,Regular,20,student60702@example.com,5550060702,2024-01-01,Active
STU31136,StudentName,Regular,20,student21135@example.com,5550021135,2024-01-01,Active
STU70700,StudentName,Regular,20,student60699@example.com,5550060699,2024-01-01,Active
STU31137,StudentName,Regular,20,student21136@example.com,5550021136,2024-01-01,Active
STU70701,StudentName,Regular,20,student60700@example.com,5550060700,2024-01-01,Active
STU31134,StudentName,Regular,20,student21133@example.com,5550021133,2024-01-01,Active
STU31135,StudentName,Regular,20,student21134@example.com,5550021134,2024-01-01,Active
STU31132,StudentName,Regular,20,student21131@example.com,5550021131,2024-01-01,Active
STU31133,StudentName,Regular,20,student21132@example.com,5550021132,2024-01-01,Active
STU31130,StudentName,Regular,20,student21129@example.com,5550021129,2024-01-01,Active
STU31131,StudentName,Regular,20,student21130@example.com,5550021130,2024-01-01,Active
STU69708,StudentName,Regular,20,student59707@example.com,5550059707,2024-01-01,Active
STU69709,StudentName,Regular,20,student59708@example.com,5550059708,2024-01-01,Active
STU45759,StudentName,Regular,20,student35758@example.com,5550035758,2024-01-01,Active
STU69704,StudentName,Regular,20,student59703@example.com,5550059703,2024-01-01,Active
STU69705,StudentName,Regular,20,student59704@example.com,5550059704,2024-01-01,Active
STU45757,StudentName,Regular,20,student35756@example.com,5550035756,2024-01-01,Active
STU69706,StudentName,Regular,20,student59705@example.com,5550059705,2024-01-01,Active
STU45758,StudentName,Regular,20,student35757@example.com,5550035757,2024-01-01,Active
STU69707,StudentName,Regular,20,student59706@example.com,5550059706,2024-01-01,Active
STU45755,StudentName,Regular,20,student35754@example.com,5550035754,2024-01-01,Active
STU69700,StudentName,Regular,20,student59699@example.com,5550059699,2024-01-01,Active
STU45756,StudentName,Regular,20,student35755@example.com,5550035755,2024-01-01,Active
STU69701,StudentName,Regular,20,student59700@example.com,5550059700,2024-01-01,Active
STU45753,StudentName,Regular,20,student35752@example.com,5550035752,2024-01-01,Active
STU69702,StudentName,Regular,20,student59701@example.com,5550059701,2024-01-01,Active
STU45754,StudentName,Regular,20,student35753@example.com,5550035753,2024-01-01,Active
STU69703,StudentName,Regular,20,student59702@example.com,5550059702,2024-01-01,Active
STU45762,StudentName,Regular,20,student35761@example.com,5550035761,2024-01-01,Active
STU45763,StudentName,Regular,20,student35762@example.com,5550035762,2024-01-01,Active
STU45760,StudentName,Regular,20,student35759@example.com,5550035759,2024-01-01,Active
STU45761,StudentName,Regular,20,student35760@example.com,5550035760,2024-01-01,Active
STU69710,StudentName,Regular,20,student59709@example.com,5550059709,2024-01-01,Active
STU31129,StudentName,Regular,20,student21128@example.com,5550021128,2024-01-01,Active
STU31127,StudentName,Regular,20,student21126@example.com,5550021126,2024-01-01,Active
STU31128,StudentName,Regular,20,student21127@example.com,5550021127,2024-01-01,Active
STU31125,StudentName,Regular,20,student21124@example.com,5550021124,2024-01-01,Active
STU31126,StudentName,Regular,20,student21125@example.com,5550021125,2024-01-01,Active
STU31123,StudentName,Regular,20,student21122@example.com,5550021122,2024-01-01,Active
STU31124,StudentName,Regular,20,student21123@example.com,5550021123,2024-01-01,Active
STU21710,StudentName,Regular,20,student11709@example.com,5550011709,2024-01-01,Active
STU21711,StudentName,Regular,20,student11710@example.com,5550011710,2024-01-01,Active
STU21712,StudentName,Regular,20,student11711@example.com,5550011711,2024-01-01,Active
STU21713,StudentName,Regular,20,student11712@example.com,5550011712,2024-01-01,Active
STU21714,StudentName,Regular,20,student11713@example.com,5550011713,2024-01-01,Active
STU21715,StudentName,Regular,20,student11714@example.com,5550011714,2024-01-01,Active
STU21716,StudentName,Regular,20,student11715@example.com,5550011715,2024-01-01,Active
STU21717,StudentName,Regular,20,student11716@example.com,5550011716,2024-01-01,Active
STU21718,StudentName,Regular,20,student11717@example.com,5550011717,2024-01-01,Active
STU21719,StudentName,Regular,20,student11718@example.com,5550011718,2024-01-01,Active
STU21700,StudentName,Regular,20,student11699@example.com,5550011699,2024-01-01,Active
STU21701,StudentName,Regular,20,student11700@example.com,5550011700,2024-01-01,Active
STU21702,StudentName,Regular,20,student11701@example.com,5550011701,2024-01-01,Active
STU21703,StudentName,Regular,20,student11702@example.com,5550011702,2024-01-01,Active
STU21704,StudentName,Regular,20,student11703@example.com,5550011703,2024-01-01,Active
STU21705,StudentName,Regular,20,student11704@example.com,5550011704,2024-01-01,Active
STU21706,StudentName,Regular,20,student11705@example.com,5550011705,2024-01-01,Active
STU21707,StudentName,Regular,20,student11706@example.com,5550011706,2024-01-01,Active
STU21708,StudentName,Regular,20,student11707@example.com,5550011707,2024-01-01,Active
STU21709,StudentName,Regular,20,student11708@example.com,5550011708,2024-01-01,Active
STU45708,StudentName,Regular,20,student35707@example.com,5550035707,2024-01-01,Active
STU45709,StudentName,Regular,20,student35708@example.com,5550035708,2024-01-01,Active
STU45706,StudentName,Regular,20,student35705@example.com,5550035705,2024-01-01,Active
STU45707,StudentName,Regular,20,student35706@example.com,5550035706,2024-01-01,Active
STU45704,StudentName,Regular,20,student35703@example.com,5550035703,2024-01-01,Active
STU45705,StudentName,Regular,20,student35704@example.com,5550035704,2024-01-01,Active
STU45702,StudentName,Regular,20,student35701@example.com,5550035701,2024-01-01,Active
STU45703,StudentName,Regular,20,student35702@example.com,5550035702,2024-01-01,Active
STU45700,StudentName,Regular,20,student35699@example.com,5550035699,2024-01-01,Active
STU45701,StudentName,Regular,20,student35700@example.com,5550035700,2024-01-01,Active
STU45719,StudentName,Regular,20,student35718@example.com,5550035718,2024-01-01,Active
STU45717,StudentName,Regular,20,student35716@example.com,5550035716,2024-01-01,Active
